pCD3z(),pSLP76(),pErk(),pS6()
0.698027,7.4789,3.43729,45.0232
0.95299,11.2717,4.87989,13.8768
1.39471,11.5946,4.48516,31.1518
0.989582,11.0398,4.75996,68.1436
0.710326,2.8184,1.0839,3.61292
0.907627,13.498,6.13029,20.7516
1.44212,13.5879,5.46551,21.9269
1.13594,8.25448,3.1813,18.8132
0.913761,10.0214,6.57131,213.167
1.83204,29.1024,12.6232,42.7035
1.16054,9.48312,3.80974,11.8457
0.780285,15.9732,7.42096,56.8917
0.894157,5.55071,2.13785,6.75456
1.29665,13.1065,5.3917,26.9399
0.645634,4.27912,1.88149,6.54715
0.974365,11.9841,5.25082,31.081
0.808966,6.06646,3.02692,18.1368
0.720278,3.95994,1.87493,10.8837
1.06774,9.69833,4.13916,18.1021
1.25362,14.426,6.1869,19.4294
1.28728,13.0536,5.3474,23.9109
